ParentId,,,,
1108,39662.44519,39662.42167,0.023517901,
1131,39662.45254,39662.44659,0.005947376,
1145,39662.46862,39662.46251,0.006114198,
1156,39662.47586,39662.47322,0.002632523,
1160,39662.48724,39662.48432,0.002919792,
1171,39662.5069,39662.50066,0.006233025,
1176,39662.51973,39662.50828,0.011455093,
1180,39662.51948,39662.51537,0.004115239,
1189,39662.52835,39662.52663,0.001711497,
1229,39662.57919,39662.56827,0.010914468,
1237,39662.57785,39662.57443,0.0034201,
1241,39662.60431,39662.57807,0.026239969,
1261,39662.59022,39662.58806,0.002158025,
1276,39662.6437,39662.60499,0.038708295,
1284,39662.63283,39662.61178,0.021048765,
1292,39662.61991,39662.6161,0.003813927,
1300,39662.63377,39662.62158,0.012189776,
1304,39662.62459,39662.62289,0.001700463,
1306,39662.63287,39662.62361,0.009261844,
1311,42320.77401,39662.62687,2658.147136,
1313,39662.63518,39662.63071,0.004475849,
1314,39662.63349,39662.63133,0.002162886,
1323,39662.64572,39662.63527,0.010443017,
1329,39662.64015,39662.63938,0.000768094,
1376,39662.68039,39662.67048,0.009909645,
1383,39662.69227,39662.68588,0.006388465,
1384,39662.71728,39662.68708,0.030203164,
1387,39662.69541,39662.68804,0.007373418,
1390,39662.6931,39662.69,0.00309348,
1401,39662.70212,39662.69751,0.004609414,
1408,39662.70843,39662.70474,0.003689506,
1409,39684.13535,39662.70522,21.43012434,
1417,39662.71419,39662.71009,0.004100077,
1451,39662.74753,39662.7406,0.00692635,
1453,39662.74514,39662.7439,0.001243133,
1457,39662.75143,39662.74552,0.005919367,
1476,39662.76822,39662.76431,0.003903819,
1496,39662.79933,39662.78586,0.013467554,
1503,39662.79843,39662.79252,0.005909259,
1505,39662.79449,39662.79348,0.001005864,
1508,39662.79895,39662.79499,0.00396196,
1528,39662.80524,39662.80133,0.003915741,
1535,39662.83868,39662.80681,0.031867014,
1584,39662.87934,39662.87785,0.00148507,
1598,39662.89086,39662.8874,0.003461458,
1600,39662.90696,39662.89436,0.012600695,
1607,39662.93679,39662.897,0.039795409,
1610,39662.91272,39662.90106,0.011654938,
1615,39662.91846,39662.90461,0.013857022,
1623,39662.92659,39662.91715,0.00944402,
1625,39662.91805,39662.91748,0.000570177,
1644,39662.93145,39662.92857,0.002876466,
1669,39662.95279,39662.94904,0.003747107,
1679,39662.98119,39662.95608,0.025107137,
1683,39662.96534,39662.96277,0.002570062,
1709,39662.99598,39662.9886,0.007384954,
1711,39662.99384,39662.99332,0.000518557,
1734,39663.05174,39663.00897,0.042767747,
1746,39663.0251,39663.02451,0.000588619,
1760,39663.04015,39663.03599,0.004161998,
1762,39663.03994,39663.0394,0.00054456,
1790,39663.06429,39663.06082,0.00347662,
1829,39663.12147,39663.11068,0.010780517,
1836,39663.12529,39663.11918,0.006103356,
1848,39663.14199,39663.12828,0.013705517,
1854,39663.14379,39663.14119,0.002602353,
1873,39663.17244,39663.17075,0.00168696,
1898,39663.19965,39663.19678,0.002869946,
1908,39663.22286,39663.20519,0.01767037,
1936,39663.23852,39663.23173,0.006784761,
1949,39663.41462,39663.24623,0.168386998,
1970,39663.28022,39663.27744,0.002773341,
1982,39663.30816,39663.2994,0.00876115,
1983,39663.31089,39663.30481,0.006073572,
1988,39663.31976,39663.31452,0.00523777,
1994,39663.32772,39663.32336,0.004356674,
1995,39663.32931,39663.32583,0.003484568,
2027,39663.37263,39663.37223,0.000399383,
2034,39663.38368,39663.38327,0.000405903,
2041,39663.39283,39663.3927,0.000133218,
2043,39663.40085,39663.39918,0.001672492,
2046,39663.40811,39663.40488,0.003237924,
2048,39663.42022,39663.40673,0.013493171,
2056,39663.43079,39663.42122,0.009575463,
2092,39663.53541,39663.46895,0.066459105,
2120,39663.60187,39663.49249,0.109380903,
2123,39663.50004,39663.49394,0.006097917,
2134,39663.52269,39663.50033,0.022358526,
2138,39663.50531,39663.50221,0.003102701,
2154,39663.51916,39663.5095,0.00966142,
2155,39663.5176,39663.5095,0.008104282,
2158,39663.52124,39663.51051,0.010723071,
2196,39663.59655,39663.52813,0.068414583,
2209,39663.53436,39663.53247,0.00189946,
2214,39663.53597,39663.5349,0.001069985,
2222,39670.51966,39663.5366,6.983052855,
2232,39663.55852,39663.5395,0.019020718,
2250,39663.54892,39663.547,0.001920409,
2256,39663.56189,39663.54947,0.012423534,
2262,39663.55462,39663.55195,0.002673495,
2267,39663.55883,39663.55401,0.004817053,
2279,39663.57184,39663.55847,0.01337527,
2284,39663.56027,39663.55937,0.000896643,
2300,39663.57101,39663.56304,0.007978048,
2308,39663.57431,39663.56855,0.005761188,
2311,39663.57336,39663.56999,0.0033674,
2328,39663.60092,39663.57793,0.022998032,
2332,39663.58137,39663.58131,5.77932E-05,
2348,39663.60016,39663.58888,0.011281713,
2349,39663.59251,39663.58888,0.00363206,
2384,39663.62235,39663.60344,0.018904282,
2405,39663.61618,39663.61479,0.001397724,
2432,39663.62339,39663.62087,0.002514969,
2447,39663.72157,39663.62847,0.09309865,
2472,39663.64747,39663.64633,0.001146335,
2481,39663.65978,39663.65307,0.006715471,
2482,39663.65782,39663.65428,0.003543403,
2483,39663.65609,39663.65452,0.00157662,
2486,39663.66055,39663.65601,0.004543364,
2488,39663.65845,39663.65628,0.002167053,
2509,39663.67126,39663.66538,0.005884336,
2518,39670.53821,39663.67306,6.86515108,
2524,39663.69117,39663.67938,0.011785108,
2525,39663.6819,39663.68099,0.000907986,
2527,39663.69217,39663.68141,0.010756289,
2530,39663.68395,39663.68232,0.00162936,
2540,39663.69666,39663.68793,0.008722878,
2543,39663.69218,39663.69071,0.00146848,
2550,39663.69724,39663.6938,0.003433449,
2556,39663.69764,39663.69572,0.001916049,
2563,39663.72455,39663.69964,0.02491466,
2588,39669.51564,39663.71339,5.802249113,
2630,39663.78733,39663.75107,0.036254668,
2639,39663.7585,39663.75516,0.003333449,
2647,39663.76989,39663.76097,0.008922762,
2649,39663.76495,39663.76296,0.001992631,
2658,39663.77218,39663.7703,0.001880671,
2688,39663.78242,39663.78179,0.000631944,
2702,39663.79068,39663.78861,0.002072955,
2709,39663.80194,39663.7963,0.005637153,
2711,39663.79918,39663.79777,0.001407253,
2714,39663.79944,39663.79922,0.000221373,
2732,39663.83383,39663.80973,0.024100733,
2742,39663.87091,39663.81898,0.051932292,
2750,39663.83046,39663.82742,0.003042901,
2756,39663.83333,39663.83139,0.001942284,
2765,39663.83916,39663.83439,0.004773534,
2767,39663.83641,39663.8351,0.001300579,
2770,39663.8415,39663.83706,0.004435918,
2773,39663.89428,39663.83772,0.056563542,
2775,39663.842,39663.83934,0.002666474,
2778,39663.84273,39663.84078,0.00195706,
2780,39663.84449,39663.8419,0.002582137,
2785,39663.84812,39663.84318,0.004939313,
2786,39663.8915,39663.84401,0.047484607,
2798,39663.85251,39663.8505,0.002010108,
2804,39663.85627,39663.85313,0.00314294,
2809,39663.85743,39663.8565,0.00092662,
2811,39663.86879,39663.85829,0.010502276,
2815,39663.86356,39663.86041,0.003153241,
2840,39663.87456,39663.87293,0.00162936,
2844,39663.8768,39663.87465,0.002151698,
2861,39663.88299,39663.88138,0.001606211,
2871,39663.89198,39663.88823,0.003751582,
2872,39663.90645,39663.88863,0.017828511,
2873,39663.90443,39663.88867,0.015758256,
2874,39674.83245,39663.88886,10.94359772,
2898,39663.90728,39663.9046,0.002678897,
2900,39663.91162,39663.90638,0.005244097,
